Owner,Rank,QB,Points,RB,Points,RB,Points,WR,Points,WR,Points,TE,Points,W/R,Points,K,Points,DEF,Points,"BN,Points","BN,Points","BN,Points","BN,Points","BN,Points","BN,Points","BN,Points",Total,Opponent,Opponent Total
SimonFuhr237,8,Kyler Murray QB - ARI,0.66,Derrick Henry RB - BAL,17.50,D'Andre Swift RB - CHI,3.90,Derrick Henry RB - BAL,17.50,D'Andre Swift RB - CHI,3.90,Stefon Diggs WR - NE,3.70,Tee Higgins WR - CIN,0.00,Stefon Diggs WR - NE,3.70,Tee Higgins WR - CIN,0.00,Mark Andrews TE - BAL,1.70,-,0.00,Daniel Carlson K - LV,12.90,Buffalo Bills DEF - BUF,12.00,Tyler Lockett WR - TEN,12.00,Dak Prescott QB - DAL,13.66,Michael Gallup WR,4.00,Courtland Sutton WR - DEN,0.00,Tony Jones RB,0.20,Kenneth Walker RB - SEA,0.00,-,0.00,85.32,LosSausages,134.90
LosSausages,4,Kirk Cousins QB - ATL,25.00,Austin Ekeler RB - WAS,16.40,Ezekiel Elliott RB,14.10,Austin Ekeler RB - WAS,16.40,Ezekiel Elliott RB,14.10,Brandon Aiyuk WR - SF,11.70,Davante Adams WR - LAR,7.10,Brandon Aiyuk WR - SF,11.70,Davante Adams WR - LAR,7.10,Dalton Schultz TE - HOU,8.70,-,0.00,Justin Tucker K,11.70,San Francisco 49ers DEF - SF,10.00,Alvin Kamara RB - NO,0.00,JuJu Smith-Schuster WR - KC,13.40,D'Onta Foreman RB,7.50,Lamar Jackson QB - BAL,0.00,A.J. Dillon RB - PHI,0.00,-,0.00,-,0.00,134.90,SimonFuhr237,85.32
theBIGLebronski,1,Jalen Hurts QB - PHI,30.38,Miles Sanders RB - DAL,27.50,Dalvin Cook RB,7.60,Miles Sanders RB - DAL,27.50,Dalvin Cook RB,7.60,DK Metcalf WR - PIT,13.10,Deebo Samuel WR - WAS,10.40,DK Metcalf WR - PIT,13.10,Deebo Samuel WR - WAS,10.40,Pat Freiermuth TE - PIT,9.30,-,0.00,Harrison Butker K - KC,12.00,Seattle Seahawks DEF - SEA,1.00,Adam Thielen WR - MIN,12.50,Samaje Perine RB - CIN,8.40,Gabe Davis WR - BUF,3.10,Travis Etienne RB - JAX,3.20,Justin Fields QB - NYJ,0.00,Kyren Williams RB - LAR,2.90,-,0.00,151.98,lancemourdock,98.70
lancemourdock,6,Geno Smith QB - LV,20.56,Jamaal Williams RB,3.70,Cam Akers RB - MIN,8.30,Jamaal Williams RB,3.70,Cam Akers RB - MIN,8.30,DeAndre Hopkins WR - BAL,5.90,Jaylen Waddle WR - MIA,3.10,DeAndre Hopkins WR - BAL,5.90,Jaylen Waddle WR - MIA,3.10,T.J. Hockenson TE - MIN,5.70,-,0.00,Jason Myers K - SEA,6.00,Philadelphia Eagles DEF - PHI,9.00,Raheem Mostert RB - LV,4.40,Leonard Fournette RB,4.60,Deshaun Watson QB - CLE,16.34,Kareem Hunt RB - KC,1.20,Christian Kirk WR - HOU,4.50,Terry McLaurin WR - WAS,0.00,-,0.00,98.70,theBIGLebronski,151.98
Jottage,3,Tua Tagovailoa QB - MIA,12.60,Nick Chubb RB - HOU,5.40,Christian McCaffrey RB - SF,27.30,Nick Chubb RB - HOU,5.40,Christian McCaffrey RB - SF,27.30,Justin Jefferson WR - MIN,22.30,A.J. Brown WR - PHI,13.00,Justin Jefferson WR - MIN,22.30,A.J. Brown WR - PHI,13.00,George Kittle TE - SF,2.80,-,0.00,Brett Maher K,11.60,Kansas City Chiefs DEF - KC,15.00,DJ Moore WR - CHI,0.60,Devin Singletary RB - NYG,4.30,CeeDee Lamb WR - DAL,3.30,Justin Herbert QB - LAC,19.48,Rachaad White RB - TB,5.70,Tennessee Titans DEF - TEN,-4.00,-,0.00,140.38,Juschka,126.98
Juschka,5,Josh Allen QB - BUF,20.58,Jeff Wilson RB - MIA,2.60,Josh Jacobs RB - GB,17.40,Jeff Wilson RB - MIA,2.60,Josh Jacobs RB - GB,17.40,Ja'Marr Chase WR - CIN,18.50,Mike Evans WR - TB,4.40,Ja'Marr Chase WR - CIN,18.50,Mike Evans WR - TB,4.40,David Njoku TE - CLE,11.70,-,0.00,Nick Folk K - NYJ,11.10,Minnesota Vikings DEF - MIN,-1.00,Cordarrelle Patterson RB,0.00,David Montgomery RB - DET,0.00,Cole Kmet TE - CHI,0.00,Van Jefferson WR - TEN,10.40,Najee Harris RB - LAC,11.00,Bam Knight RB - ARI,13.70,-,0.00,126.98,Jottage,140.38
ShamH,3,Patrick Mahomes QB - KC,32.74,James Conner RB - ARI,15.10,Tony Pollard RB - TEN,10.60,James Conner RB - ARI,15.10,Tony Pollard RB - TEN,10.60,Tyreek Hill WR - MIA,12.90,Mike Williams WR,6.70,Tyreek Hill WR - MIA,12.90,Mike Williams WR,6.70,Travis Kelce TE - KC,10.50,-,0.00,Tyler Bass K - BUF,6.00,Dallas Cowboys DEF - DAL,6.00,Amari Cooper WR,5.80,Dallas Goedert TE - PHI,0.00,Chris Olave WR - NO,5.30,Garrett Wilson WR - NYJ,9.80,Christian Watson WR - GB,4.60,Baltimore Ravens DEF - BAL,7.00,-,0.00,151.04,theBIGLebronski,151.88
theBIGLebronski,2,Jalen Hurts QB - PHI,34.70,Miles Sanders RB - DAL,0.90,Dalvin Cook RB,23.00,Miles Sanders RB - DAL,0.90,Dalvin Cook RB,23.00,DK Metcalf WR - PIT,5.50,Jerry Jeudy WR - CLE,7.60,DK Metcalf WR - PIT,5.50,Jerry Jeudy WR - CLE,7.60,Pat Freiermuth TE - PIT,0.00,-,0.00,Harrison Butker K - KC,4.00,Denver Broncos DEF - DEN,10.00,Adam Thielen WR - MIN,10.10,Darren Waller TE - MIA,10.80,Deebo Samuel WR - WAS,0.00,Gabe Davis WR - BUF,5.60,Travis Etienne RB - JAX,10.70,Justin Fields QB - NYJ,23.58,-,0.00,151.88,ShamH,151.04
kesso,4,Joe Burrow QB - CIN,24.80,Aaron Jones RB - MIN,16.60,Jonathan Taylor RB - IND,1.30,Aaron Jones RB - MIN,16.60,Jonathan Taylor RB - IND,1.30,Amon-Ra St. Brown WR - DET,8.20,DeVonta Smith WR - PHI,12.60,Amon-Ra St. Brown WR - DET,8.20,DeVonta Smith WR - PHI,12.60,Gerald Everett TE,4.20,-,0.00,Brandon McManus K - GB,8.20,Cincinnati Bengals DEF - CIN,9.00,Jerick McKinnon RB,26.20,Kenyan Drake RB,0.00,Tyler Higbee TE - LAR,8.70,Allen Lazard WR - NYJ,0.70,Michael Pittman WR - IND,9.00,Brian Robinson RB - SF,10.70,-,0.00,148.80,lancemourdock,138.16
lancemourdock,6,Deshaun Watson QB - CLE,12.64,Jamaal Williams RB,3.30,Cam Akers RB - MIN,10.00,Jamaal Williams RB,3.30,Cam Akers RB - MIN,10.00,Terry McLaurin WR - WAS,7.00,Jaylen Waddle WR - MIA,17.40,Terry McLaurin WR - WAS,7.00,Jaylen Waddle WR - MIA,17.40,T.J. Hockenson TE - MIN,5.30,-,0.00,Wil Lutz K - DEN,3.00,Philadelphia Eagles DEF - PHI,9.00,Geno Smith QB - LV,15.32,DeAndre Hopkins WR - BAL,6.00,Raheem Mostert RB - LV,15.60,Leonard Fournette RB,7.40,Kareem Hunt RB - KC,2.70,Christian Kirk WR - HOU,9.20,-,0.00,138.16,kesso,148.80
SimonFuhr237,8,Dak Prescott QB - DAL,20.24,Derrick Henry RB - BAL,22.30,D'Andre Swift RB - CHI,7.50,Derrick Henry RB - BAL,22.30,D'Andre Swift RB - CHI,7.50,Stefon Diggs WR - NE,5.70,Tyler Lockett WR - TEN,6.80,Stefon Diggs WR - NE,5.70,Tyler Lockett WR - TEN,6.80,Mark Andrews TE - BAL,3.10,-,0.00,Daniel Carlson K - LV,7.90,Buffalo Bills DEF - BUF,1.00,Michael Gallup WR,0.20,Courtland Sutton WR - DEN,0.00,Kyler Murray QB - ARI,0.00,Tee Higgins WR - CIN,11.30,Tony Jones RB,0.00,Kenneth Walker RB - SEA,7.90,-,0.00,114.14,Juschka,148.46
Juschka,5,Josh Allen QB - BUF,35.86,Najee Harris RB - LAC,14.60,Josh Jacobs RB - GB,11.00,Najee Harris RB - LAC,14.60,Josh Jacobs RB - GB,11.00,Ja'Marr Chase WR - CIN,12.00,Mike Evans WR - TB,8.30,Ja'Marr Chase WR - CIN,12.00,Mike Evans WR - TB,8.30,David Njoku TE - CLE,2.80,-,0.00,Nick Folk K - NYJ,14.10,Minnesota Vikings DEF - MIN,4.00,Cordarrelle Patterson RB,11.20,Gus Edwards RB,5.50,Jeff Wilson RB - MIA,0.00,David Montgomery RB - DET,21.10,Cole Kmet TE - CHI,2.50,Van Jefferson WR - TEN,3.20,-,0.00,148.46,SimonFuhr237,114.14
LosSausages,7,Kirk Cousins QB - ATL,32.40,Alvin Kamara RB - NO,10.40,Ezekiel Elliott RB,13.10,Alvin Kamara RB - NO,10.40,Ezekiel Elliott RB,13.10,Brandon Aiyuk WR - SF,1.90,Davante Adams WR - LAR,2.80,Brandon Aiyuk WR - SF,1.90,Davante Adams WR - LAR,2.80,Dalton Schultz TE - HOU,1.50,-,0.00,Justin Tucker K,5.30,San Francisco 49ers DEF - SF,9.00,JuJu Smith-Schuster WR - KC,6.80,D'Onta Foreman RB,0.90,Lamar Jackson QB - BAL,0.00,J.K. Dobbins RB - DEN,12.80,A.J. Dillon RB - PHI,19.10,Isiah Pacheco RB - KC,7.70,-,0.00,136.70,Jottage,197.58
Jottage,1,Justin Herbert QB - LAC,8.72,Nick Chubb RB - HOU,9.90,Christian McCaffrey RB - SF,19.80,Nick Chubb RB - HOU,9.90,Christian McCaffrey RB - SF,19.80,Justin Jefferson WR - MIN,18.30,A.J. Brown WR - PHI,18.10,Justin Jefferson WR - MIN,18.30,A.J. Brown WR - PHI,18.10,George Kittle TE - SF,21.30,-,0.00,Brett Maher K,12.30,Kansas City Chiefs DEF - KC,3.00,DJ Moore WR - CHI,13.30,Devin Singletary RB - NYG,7.00,Tua Tagovailoa QB - MIA,18.06,Rhamondre Stevenson RB - NE,22.80,Rachaad White RB - TB,4.30,Tennessee Titans DEF - TEN,8.00,-,0.00,197.58,LosSausages,136.70
ShamH,3,Patrick Mahomes QB - KC,23.76,Saquon Barkley RB - PHI,19.30,Tony Pollard RB - TEN,8.00,Saquon Barkley RB - PHI,19.30,Tony Pollard RB - TEN,8.00,Tyreek Hill WR - MIA,10.30,Christian Watson WR - GB,4.90,Tyreek Hill WR - MIA,10.30,Christian Watson WR - GB,4.90,Travis Kelce TE - KC,11.30,-,0.00,Cameron Dicker K - LAC,8.00,Baltimore Ravens DEF - BAL,8.00,Amari Cooper WR,7.20,Mike Williams WR,7.60,Dallas Goedert TE - PHI,6.70,Tyler Allgeier RB - ATL,11.70,Garrett Wilson WR - NYJ,1.00,Cleveland Browns DEF - CLE,3.00,Dallas Cowboys DEF - DAL,7.00,155.76,Jottage,192.90
Jottage,1,Justin Herbert QB - LAC,5.50,Nick Chubb RB - HOU,10.20,Rhamondre Stevenson RB - NE,1.30,Nick Chubb RB - HOU,10.20,Rhamondre Stevenson RB - NE,1.30,Justin Jefferson WR - MIN,19.30,CeeDee Lamb WR - DAL,24.00,Justin Jefferson WR - MIN,19.30,CeeDee Lamb WR - DAL,24.00,George Kittle TE - SF,24.00,-,0.00,Brett Maher K,19.20,Tampa Bay Buccaneers DEF - TB,8.00,DJ Moore WR - CHI,15.10,A.J. Brown WR - PHI,10.30,Devin Singletary RB - NYG,18.50,Tua Tagovailoa QB - MIA,10.40,Rachaad White RB - TB,11.30,Tennessee Titans DEF - TEN,4.00,-,0.00,192.90,ShamH,155.76
kesso,6,Joe Burrow QB - CIN,23.50,Aaron Jones RB - MIN,3.40,Jerick McKinnon RB,9.80,Aaron Jones RB - MIN,3.40,Jerick McKinnon RB,9.80,Amon-Ra St. Brown WR - DET,7.60,DeVonta Smith WR - PHI,23.30,Amon-Ra St. Brown WR - DET,7.60,DeVonta Smith WR - PHI,23.30,Gerald Everett TE,0.00,-,0.00,Brandon McManus K - GB,10.30,Cincinnati Bengals DEF - CIN,10.00,Kenyan Drake RB,0.00,Tyler Higbee TE - LAR,21.40,Allen Lazard WR - NYJ,6.10,Jonathan Taylor RB - IND,0.00,Michael Pittman WR - IND,3.90,Brian Robinson RB - SF,5.80,-,0.00,135.50,Juschka,89.98
Juschka,7,Josh Allen QB - BUF,22.98,Najee Harris RB - LAC,9.50,Josh Jacobs RB - GB,5.00,Najee Harris RB - LAC,9.50,Josh Jacobs RB - GB,5.00,Ja'Marr Chase WR - CIN,5.90,Mike Evans WR - TB,2.90,Ja'Marr Chase WR - CIN,5.90,Mike Evans WR - TB,2.90,David Njoku TE - CLE,1.40,-,0.00,Nick Folk K - NYJ,0.00,Minnesota Vikings DEF - MIN,7.00,Cordarrelle Patterson RB,3.10,Gus Edwards RB,9.90,Jeff Wilson RB - MIA,10.00,David Montgomery RB - DET,6.40,Cole Kmet TE - CHI,2.70,Van Jefferson WR - TEN,1.90,-,0.00,89.98,kesso,135.50
SimonFuhr237,5,Trevor Lawrence QB - JAX,18.26,Derrick Henry RB - BAL,16.60,Kenneth Walker RB - SEA,10.50,Derrick Henry RB - BAL,16.60,Kenneth Walker RB - SEA,10.50,Stefon Diggs WR - NE,2.60,Tee Higgins WR - CIN,18.80,Stefon Diggs WR - NE,2.60,Tee Higgins WR - CIN,18.80,Mark Andrews TE - BAL,4.50,-,0.00,Daniel Carlson K - LV,5.00,Buffalo Bills DEF - BUF,10.00,Tyler Lockett WR - TEN,0.00,Dak Prescott QB - DAL,27.98,Michael Gallup WR,9.60,Kyler Murray QB - ARI,0.00,D'Andre Swift RB - CHI,2.50,Zack Moss RB,7.00,-,0.00,139.34,lancemourdock,160.14
lancemourdock,2,Tom Brady QB,11.34,Jamaal Williams RB,1.40,Raheem Mostert RB - LV,2.90,Jamaal Williams RB,1.40,Raheem Mostert RB - LV,2.90,DeAndre Hopkins WR - BAL,0.40,Jaylen Waddle WR - MIA,20.30,DeAndre Hopkins WR - BAL,0.40,Jaylen Waddle WR - MIA,20.30,T.J. Hockenson TE - MIN,22.90,-,0.00,Wil Lutz K - DEN,5.00,Philadelphia Eagles DEF - PHI,10.00,Geno Smith QB - LV,12.20,Leonard Fournette RB,16.20,Kareem Hunt RB - KC,2.20,Christian Kirk WR - HOU,2.60,Terry McLaurin WR - WAS,13.70,Cam Akers RB - MIN,32.70,-,0.00,160.14,SimonFuhr237,139.34
LosSausages,4,Kirk Cousins QB - ATL,24.16,Alvin Kamara RB - NO,17.00,A.J. Dillon RB - PHI,10.80,Alvin Kamara RB - NO,17.00,A.J. Dillon RB - PHI,10.80,JuJu Smith-Schuster WR - KC,2.70,Davante Adams WR - LAR,1.50,JuJu Smith-Schuster WR - KC,2.70,Davante Adams WR - LAR,1.50,Dalton Schultz TE - HOU,4.30,-,0.00,Justin Tucker K,9.00,San Francisco 49ers DEF - SF,7.00,Ezekiel Elliott RB,12.10,D'Onta Foreman RB,22.50,Lamar Jackson QB - BAL,0.00,Brandon Aiyuk WR - SF,8.10,J.K. Dobbins RB - DEN,5.90,Isiah Pacheco RB - KC,9.00,-,0.00,153.96,theBIGLebronski,89.66
theBIGLebronski,8,Justin Fields QB - NYJ,9.86,Miles Sanders RB - DAL,5.10,Dalvin Cook RB,7.70,Miles Sanders RB - DAL,5.10,Dalvin Cook RB,7.70,Jerry Jeudy WR - CLE,11.70,DK Metcalf WR - PIT,8.10,Jerry Jeudy WR - CLE,11.70,DK Metcalf WR - PIT,8.10,Darren Waller TE - MIA,5.80,-,0.00,Harrison Butker K - KC,7.70,Denver Broncos DEF - DEN,-4.00,Adam Thielen WR - MIN,0.60,Deebo Samuel WR - WAS,0.00,Jalen Hurts QB - PHI,0.00,Gabe Davis WR - BUF,8.50,Travis Etienne RB - JAX,11.20,Pat Freiermuth TE - PIT,6.60,-,0.00,89.66,LosSausages,153.96
ShamH,3,Patrick Mahomes QB - KC,24.52,Saquon Barkley RB - PHI,5.30,Tony Pollard RB - TEN,0.00,Saquon Barkley RB - PHI,5.30,Tony Pollard RB - TEN,0.00,Tyreek Hill WR - MIA,11.70,Christian Watson WR - GB,1.10,Tyreek Hill WR - MIA,11.70,Christian Watson WR - GB,1.10,Travis Kelce TE - KC,4.30,-,0.00,Cameron Dicker K - LAC,8.00,Baltimore Ravens DEF - BAL,3.00,Amari Cooper WR,22.50,Mike Williams WR,9.40,Dallas Goedert TE - PHI,4.50,Tyler Allgeier RB - ATL,15.50,Cleveland Browns DEF - CLE,13.00,Dallas Cowboys DEF - DAL,10.00,-,0.00,143.82,-,-
kesso,6,Joe Burrow QB - CIN,6.28,Aaron Jones RB - MIN,11.30,Jerick McKinnon RB,17.60,Aaron Jones RB - MIN,11.30,Jerick McKinnon RB,17.60,Amon-Ra St. Brown WR - DET,6.20,DeVonta Smith WR - PHI,11.50,Amon-Ra St. Brown WR - DET,6.20,DeVonta Smith WR - PHI,11.50,Gerald Everett TE,7.50,-,0.00,Brandon McManus K - GB,7.90,Cincinnati Bengals DEF - CIN,7.00,Kenyan Drake RB,0.00,Tyler Higbee TE - LAR,1.10,Allen Lazard WR - NYJ,5.90,Jonathan Taylor RB - IND,0.00,Michael Pittman WR - IND,10.10,Brian Robinson RB - SF,8.70,-,0.00,107.88,-,-
SimonFuhr237,7,Trevor Lawrence QB - JAX,4.48,Derrick Henry RB - BAL,0.00,Kenneth Walker RB - SEA,14.20,Derrick Henry RB - BAL,0.00,Kenneth Walker RB - SEA,14.20,Stefon Diggs WR - NE,2.60,Tee Higgins WR - CIN,1.30,Stefon Diggs WR - NE,2.60,Tee Higgins WR - CIN,1.30,Mark Andrews TE - BAL,10.00,-,0.00,Daniel Carlson K - LV,12.70,Buffalo Bills DEF - BUF,4.00,Tyler Lockett WR - TEN,1.50,Dak Prescott QB - DAL,14.38,Michael Gallup WR,3.90,Kyler Murray QB - ARI,0.00,D'Andre Swift RB - CHI,23.70,Zack Moss RB,7.40,-,0.00,107.36,-,-
LosSausages,1,Kirk Cousins QB - ATL,7.90,Alvin Kamara RB - NO,8.00,A.J. Dillon RB - PHI,10.10,Alvin Kamara RB - NO,8.00,A.J. Dillon RB - PHI,10.10,JuJu Smith-Schuster WR - KC,2.10,Davante Adams WR - LAR,27.30,JuJu Smith-Schuster WR - KC,2.10,Davante Adams WR - LAR,27.30,Dalton Schultz TE - HOU,17.60,-,0.00,Justin Tucker K,9.10,San Francisco 49ers DEF - SF,3.00,Ezekiel Elliott RB,9.70,D'Onta Foreman RB,3.50,Lamar Jackson QB - BAL,0.00,Brandon Aiyuk WR - SF,17.70,J.K. Dobbins RB - DEN,9.30,Isiah Pacheco RB - KC,10.90,-,0.00,164.30,-,-
theBIGLebronski,8,Justin Fields QB - NYJ,16.20,Miles Sanders RB - DAL,6.10,Dalvin Cook RB,4.40,Miles Sanders RB - DAL,6.10,Dalvin Cook RB,4.40,Jerry Jeudy WR - CLE,3.80,DK Metcalf WR - PIT,0.30,Jerry Jeudy WR - CLE,3.80,DK Metcalf WR - PIT,0.30,Darren Waller TE - MIA,13.20,-,0.00,Harrison Butker K - KC,3.00,Denver Broncos DEF - DEN,4.00,Adam Thielen WR - MIN,1.60,Deebo Samuel WR - WAS,0.00,Jalen Hurts QB - PHI,0.00,Gabe Davis WR - BUF,0.00,Travis Etienne RB - JAX,20.00,Pat Freiermuth TE - PIT,3.60,-,0.00,77.40,-,-
Jottage,4,Justin Herbert QB - LAC,16.68,Nick Chubb RB - HOU,11.60,Rhamondre Stevenson RB - NE,5.10,Nick Chubb RB - HOU,11.60,Rhamondre Stevenson RB - NE,5.10,Justin Jefferson WR - MIN,1.50,CeeDee Lamb WR - DAL,10.00,Justin Jefferson WR - MIN,1.50,CeeDee Lamb WR - DAL,10.00,George Kittle TE - SF,8.30,-,0.00,Brett Maher K,11.10,Tampa Bay Buccaneers DEF - TB,8.00,DJ Moore WR - CHI,17.70,A.J. Brown WR - PHI,15.70,Devin Singletary RB - NYG,0.30,Tua Tagovailoa QB - MIA,0.00,Rachaad White RB - TB,4.80,Tennessee Titans DEF - TEN,7.00,-,0.00,143.08,-,-
Juschka,5,Josh Allen QB - BUF,2.72,Najee Harris RB - LAC,18.30,Josh Jacobs RB - GB,15.50,Najee Harris RB - LAC,18.30,Josh Jacobs RB - GB,15.50,Ja'Marr Chase WR - CIN,0.00,Mike Evans WR - TB,38.70,Ja'Marr Chase WR - CIN,0.00,Mike Evans WR - TB,38.70,David Njoku TE - CLE,2.10,-,0.00,Nick Folk K - NYJ,6.90,Minnesota Vikings DEF - MIN,-3.00,Cordarrelle Patterson RB,14.40,Gus Edwards RB,0.20,Jeff Wilson RB - MIA,7.60,David Montgomery RB - DET,3.60,Cole Kmet TE - CHI,8.70,Van Jefferson WR - TEN,7.70,-,0.00,127.82,-,-
lancemourdock,2,Tom Brady QB,37.68,Jamaal Williams RB,21.70,Raheem Mostert RB - LV,15.10,Jamaal Williams RB,21.70,Raheem Mostert RB - LV,15.10,DeAndre Hopkins WR - BAL,0.00,Jaylen Waddle WR - MIA,5.20,DeAndre Hopkins WR - BAL,0.00,Jaylen Waddle WR - MIA,5.20,T.J. Hockenson TE - MIN,5.90,-,0.00,Wil Lutz K - DEN,10.40,Philadelphia Eagles DEF - PHI,10.00,Geno Smith QB - LV,17.12,Leonard Fournette RB,4.70,Kareem Hunt RB - KC,-0.10,Christian Kirk WR - HOU,2.10,Terry McLaurin WR - WAS,3.70,Cam Akers RB - MIN,13.30,-,0.00,158.80,-,-
ShamH,7,Patrick Mahomes QB - KC,14.98,Saquon Barkley RB - PHI,0.00,Tony Pollard RB - TEN,1.90,Saquon Barkley RB - PHI,0.00,Tony Pollard RB - TEN,1.90,Tyreek Hill WR - MIA,2.30,Christian Watson WR - GB,11.60,Tyreek Hill WR - MIA,2.30,Christian Watson WR - GB,11.60,Travis Kelce TE - KC,3.80,-,0.00,Cameron Dicker K - LAC,10.40,Baltimore Ravens DEF - BAL,4.00,Amari Cooper WR,5.10,Mike Williams WR,3.20,Dallas Goedert TE - PHI,4.60,Tyler Allgeier RB - ATL,13.50,Cleveland Browns DEF - CLE,2.00,Dallas Cowboys DEF - DAL,6.00,-,0.00,83.38,-,-
kesso,2,Joe Burrow QB - CIN,11.60,Aaron Jones RB - MIN,4.80,Jerick McKinnon RB,6.60,Aaron Jones RB - MIN,4.80,Jerick McKinnon RB,6.60,Amon-Ra St. Brown WR - DET,4.90,DeVonta Smith WR - PHI,6.70,Amon-Ra St. Brown WR - DET,4.90,DeVonta Smith WR - PHI,6.70,Gerald Everett TE,6.80,-,0.00,Brandon McManus K - GB,7.30,Cincinnati Bengals DEF - CIN,19.00,Kenyan Drake RB,13.90,Tyler Higbee TE - LAR,3.30,Allen Lazard WR - NYJ,10.10,Jonathan Taylor RB - IND,0.00,Michael Pittman WR - IND,9.00,Brian Robinson RB - SF,0.00,-,0.00,126.20,-,-
SimonFuhr237,1,Trevor Lawrence QB - JAX,10.18,Derrick Henry RB - BAL,12.80,Kenneth Walker RB - SEA,12.40,Derrick Henry RB - BAL,12.80,Kenneth Walker RB - SEA,12.40,Stefon Diggs WR - NE,16.40,Tee Higgins WR - CIN,0.70,Stefon Diggs WR - NE,16.40,Tee Higgins WR - CIN,0.70,Mark Andrews TE - BAL,0.00,-,0.00,Daniel Carlson K - LV,10.20,Buffalo Bills DEF - BUF,19.00,Tyler Lockett WR - TEN,11.40,Dak Prescott QB - DAL,8.72,Michael Gallup WR,1.00,Kyler Murray QB - ARI,0.00,D'Andre Swift RB - CHI,8.60,Zack Moss RB,18.10,-,0.00,147.30,-,-
LosSausages,6,Kirk Cousins QB - ATL,13.00,Alvin Kamara RB - NO,11.00,A.J. Dillon RB - PHI,3.30,Alvin Kamara RB - NO,11.00,A.J. Dillon RB - PHI,3.30,JuJu Smith-Schuster WR - KC,3.50,Davante Adams WR - LAR,7.30,JuJu Smith-Schuster WR - KC,3.50,Davante Adams WR - LAR,7.30,Dalton Schultz TE - HOU,3.30,-,0.00,Justin Tucker K,12.10,San Francisco 49ers DEF - SF,15.00,Ezekiel Elliott RB,1.00,D'Onta Foreman RB,6.80,Lamar Jackson QB - BAL,0.00,Brandon Aiyuk WR - SF,5.90,J.K. Dobbins RB - DEN,0.00,Isiah Pacheco RB - KC,12.40,-,0.00,99.60,-,-
theBIGLebronski,8,Justin Fields QB - NYJ,0.00,Miles Sanders RB - DAL,3.30,Dalvin Cook RB,1.70,Miles Sanders RB - DAL,3.30,Dalvin Cook RB,1.70,Jerry Jeudy WR - CLE,19.30,DK Metcalf WR - PIT,4.00,Jerry Jeudy WR - CLE,19.30,DK Metcalf WR - PIT,4.00,Darren Waller TE - MIA,3.50,-,0.00,Harrison Butker K - KC,8.40,Denver Broncos DEF - DEN,4.00,Adam Thielen WR - MIN,7.20,Deebo Samuel WR - WAS,2.40,Jalen Hurts QB - PHI,8.46,Gabe Davis WR - BUF,3.90,Travis Etienne RB - JAX,3.40,Pat Freiermuth TE - PIT,0.00,-,0.00,82.36,-,-
Jottage,4,Justin Herbert QB - LAC,18.82,Nick Chubb RB - HOU,18.20,Rhamondre Stevenson RB - NE,8.20,Nick Chubb RB - HOU,18.20,Rhamondre Stevenson RB - NE,8.20,Justin Jefferson WR - MIN,3.80,CeeDee Lamb WR - DAL,11.20,Justin Jefferson WR - MIN,3.80,CeeDee Lamb WR - DAL,11.20,George Kittle TE - SF,14.90,-,0.00,Brett Maher K,0.00,Tampa Bay Buccaneers DEF - TB,2.00,DJ Moore WR - CHI,1.00,A.J. Brown WR - PHI,9.50,Devin Singletary RB - NYG,1.20,Tua Tagovailoa QB - MIA,0.00,Rachaad White RB - TB,1.50,Tennessee Titans DEF - TEN,4.00,-,0.00,108.22,-,-
Juschka,3,Josh Allen QB - BUF,21.76,Najee Harris RB - LAC,13.40,Josh Jacobs RB - GB,5.00,Najee Harris RB - LAC,13.40,Josh Jacobs RB - GB,5.00,Ja'Marr Chase WR - CIN,14.60,Mike Evans WR - TB,0.00,Ja'Marr Chase WR - CIN,14.60,Mike Evans WR - TB,0.00,David Njoku TE - CLE,10.20,-,0.00,Nick Folk K - NYJ,5.00,Minnesota Vikings DEF - MIN,9.00,Cordarrelle Patterson RB,7.90,Gus Edwards RB,1.60,Jeff Wilson RB - MIA,7.40,David Montgomery RB - DET,2.10,Cole Kmet TE - CHI,11.70,Van Jefferson WR - TEN,6.10,-,0.00,117.96,-,-
lancemourdock,5,Tom Brady QB,7.36,Jamaal Williams RB,19.20,Raheem Mostert RB - LV,6.10,Jamaal Williams RB,19.20,Raheem Mostert RB - LV,6.10,DeAndre Hopkins WR - BAL,0.00,Jaylen Waddle WR - MIA,5.30,DeAndre Hopkins WR - BAL,0.00,Jaylen Waddle WR - MIA,5.30,T.J. Hockenson TE - MIN,1.60,-,0.00,Wil Lutz K - DEN,1.00,Philadelphia Eagles DEF - PHI,3.00,Geno Smith QB - LV,13.62,Leonard Fournette RB,0.40,Kareem Hunt RB - KC,2.80,Christian Kirk WR - HOU,15.90,Terry McLaurin WR - WAS,13.40,Cam Akers RB - MIN,12.80,-,0.00,105.98,-,-
